id_str,created_at,text,polarity,subjectivity,user_created_at,user_location,user_description,user_followers_count,longitude,latitude,retweet_count,favorite_count,,
1.24039E+18,3/18/2020 21:13,"@elonmusk Hey, we were just driving down Blue Ridge Pkwy and wanted to use navigation towards the closest superchar https://t.co/NnL2R9ople",0,0,5/8/2019 13:26,"Virginia Beach, VA", Mr. Ursus,9,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,@scottbudman @nbcbayarea I am sure they same contractors will complain again when Tesla closest Fremont factory per https://t.co/nCoFnEvRr2,0,1,5/15/2009 0:10,NULL,NULL,8,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,RT @JodiHernandezTV: #BREAKING Alameda Co says @Tesla has told the County theyve reduced their workforce from 10-thousand to 2500. https:/,0,0,2/4/2009 21:41,San Francisco Bay Area,"Thank you for stopping by @NBCBayArea - the place to go for exclusive local stories, breaking news, weather and sports. Facebook: http://facebook.com/NBCBayArea",334087,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"@Nintendo @NintendoVS @Fate_SN_Anime @Iron_Man @Marvel @shonenjump @aniplexUSA @FUNimation

THEY ARE LITERALLY REPE https://t.co/UAEIsn1CvH",0,0,3/8/2020 22:25,NULL,NULL,0,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"@elonmusk 

Let's get Tesla back in production... Suit up! 

Would be better with SpaceX suits, but we can settle f https://t.co/Fg0I6fRWri",0,0,3/10/2011 8:39,"Louisville, KY",Engineer and exponential technology enthusiast,7,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"RT @EmilyDreyfuss: By keeping the Fremont Tesla factory open despite shelter-in-place order, Elon Musk appears to be testing whether  Alame",0,1,6/26/2013 6:04,Reflexive Macro,"FD @ Sprk Capital & PM @ Prometheus Macro | avid: trader, investor, secular humanist, swimmer, boxer, rugby supremacist. Blasphemer. Aspirant Quant. MAppFin.",9287,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,@JackMasseyWelsh Whays going to happen to your Jackmasseywelsh Tesla channel cause of COVID-19,0,0,1/12/2020 13:58,NULL,Subscribe to @Harryzyoutube for epic content this is a fan page,10,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"Alright @elonmusk, its time to close the factory. Youre putting people at risk for non-essential services. Your e https://t.co/Nq01AKU2YF",0,0,12/2/2016 17:24,"Richmond, CA","[Furry] Dragon | Ace/Gay | 32, he/him, Bay Area, CA | Racer, Mechanic, Mad Scientist, Maker, Former Tesla Tech | owner of @laveur | @Atek_AD",95,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,I swear when this virus is over n Tesla stock is at like 100$ Im buyin like 1000 shares ,0,0,3/27/2015 1:54,NULL,Any Weapon Formed Against Me Shall Not Prosper #RipMamba #RipRyan,403,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,RT @Teslatunity: Very thankful to not have to touch gas pumps right now! #Tesla #Model3 #SocialDistancing https://t.co/loWFNzEpaF,0,0,4/28/2014 12:00,Nova Scotia,"Rapscallion teller of tales & champion of the innocent. NOT associated with any other news organization, political party, religious group. Loves dogs & others.",23,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,8/22/2009 17:12,California,"Biologist, NO DMs, views & opinions are my own #BlueWave2020 Humor is the universal solvent against the abrasive elements of life. - Lorna Kooi",1352,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,7/1/2009 8:02,NULL,"Something something clever profile bio. Also, happy pride!",57,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,11/13/2009 1:10,NULL,"Wordsmith, art lover, adept",80,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,9/28/2011 12:58,NULL,NULL,249,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,10/1/2019 18:13,"Chicago, IL",NULL,481,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:13,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,11/13/2009 1:10,NULL,"Wordsmith, art lover, adept",80,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @DavidPraiseKalu: Tesla vehicle can be tricked into speeding by putting a strip of electrical tape over a 35 mph speed limit sign

#davi",0,0,8/23/2009 18:32,"Bad Wildbad, Deutschland","Interested in this extraordinary time of changes in Catalonia & Europe

I tweet about communication, education, technology, culture, and community building.",5968,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,4/24/2013 2:10,NULL,Let's Hope For Good Things Today,142,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"For immediate distribution to the $TSLA BOD, CEO, C-suite, all Tesla employees, and all Alameda government official https://t.co/Q4ZSfGNmmb",0,0,12/23/2012 16:58,NULL,"Gimme what you want, show me what you got
Let me fix your market crash your stock
Bad credit no credit should've never paid back...
~Get Down"""," P.O.S.""",1574,NULL,NULL,0,0,
1.24039E+18,3/18/2020 21:14,"Its a step-down, folks. So one worker fewer every week till we get to 2500.",0,0,2/16/2017 8:50,NULL,"(NOT INVESTMENT ADVICE.) Life is short and truth works far and lives long: let us speak the truth."" - Schopenhauer.""",2037,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,ban cars.,0,0,1/23/2018 18:46,"Tampa, FL",numt0t / fxed gear / bike mss  Swde wagner extrardinaire  ,1034,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,RT @JodiHernandezTV: #BREAKING Alameda Co says @Tesla has told the County theyve reduced their workforce from 10-thousand to 2500. https:/,0,0,2/19/2009 22:10,California,"Opinionated single parent.  Army veteran.  San Jose, California.  Might move back to the USA sometime. Hot dogs are a sandwich.  Die Hard is a Christmas movie.",3611,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @erikkuna: I see what you did @elonmusk! The design for the @Tesla logo was inspired by a @SpaceX Falcon 9 transonic vapor cloud. 

:@e",0,0,11/21/2019 8:27,"California, USA",Tesla vs world. Owner of Tesla M3P! My posts are my opinion only. Not investment advice! remember; hold any security 12months 1day to avoid higher taxes5yrs!+,725,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,5/9/2019 23:47,NULL,mckinzie! my cr/dnd/dice centric twitter! mostly rts. she/her. 18. not spoiler free! wf t*tty f*cking squad (co-founder). assigned fjord kin at birth ,81,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,He needs to be jailed.,0,0,4/20/2009 21:02,New York,"Real time analysis of forex market from co founder of BKForex
Tweets are commentary only. Read full disclaimer at http://www.bkforex.com/twitter-disclaimer/",36307,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @ceodonovan: Tesla Will Reduce Its Factory Workforce And Remain Open, A Sheriff's Office Said https://t.co/5Pn0NvaRbV via @RMac18",0,1,11/4/2008 11:27,"Bay Area, California",NorCal FGC | Metal head | Hobbyist streamer,244,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,@erikkuna @elonmusk @Tesla @SpaceX @SuperclusterHQ Nice !!!,1,1,11/21/2019 8:27,"California, USA",Tesla vs world. Owner of Tesla M3P! My posts are my opinion only. Not investment advice! remember; hold any security 12months 1day to avoid higher taxes5yrs!+,725,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,RT @mistermegative: What if Tony Stark was a fucking idiot? https://t.co/SAeIuLoiRl,-1,1,3/10/2020 15:40,Not-So-Great Britain ,Pikachu in a scarf is best boy  | She/Her |  Pan Ace | E for Estrogen 25/09/18 | No idea what I am doing heck yeah,9,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"41.5% for Patrick 

LETS GOOOOOOOOO!",0,0,2/1/2020 0:26,NULL,"Satire account- Disavow all violence.

#Konfederacja #Bosak2020 #PrezydentBosak",407,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,7/8/2016 15:08,NULL,ENG/,85,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,@Tesla y'all should make ventilators! #coronavirus,0,0,5/29/2018 2:12,"California, USA",What's the tea? ,0,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,@SarangSista @scidood @Tesla What Elon has learned in 17 years in business running Tesla is that people will forgiv https://t.co/HvEI8ZlNLm,0,0,7/12/2012 17:49,NULL,"You can support clean energy and not support a fraudulent, pathological liar. It's not just an option - it is required. $TSLAQ",834,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,1/4/2013 1:49,Gabagool,"PhD hopeful.



When ignorance reigns, life is lost.

#FreePalestine 

Impressively Corny.



90% of my camera roll is bird content.",399,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,Maybe Elon Musk could exercise his brain power to help temporarily transform Tesla factories so they produce the st https://t.co/gsYPM6P7OB,0,0,1/14/2008 1:47,"Santa Fe, NM","Tech journalist. Author of 20+ books.
Facts matter, goddammit.
Life's tapestry is rich.
Bott, not bot.
He/him.

Header image: 17th Street, Birmingham, AL.",53893,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,#COVID19 Ive been on the fence about whether or not my next vehicle would be a Tesla but this has made the decisio https://t.co/nYEiaSzQx1,0,0,8/16/2011 19:16,"Wherever I go, there I am.",I tweet therefore I am.,85,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"@oneunderscore__ 5g frequency effects on conductive types is interestingly, realistically. Lol Tesla you dog you. ",1,1,10/1/2016 18:41,"Bakersfield, CA","My story is filled with, how I overcame my demons, conquered my fears, and still dared smile. 

Instagram:cherishduhh Email:Cherishdofcourse@gmail.com",502,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"What a beautiful gift, to focus my attention on the future of Tesla's battery production!  ",0,1,2/27/2019 18:09,NULL,NULL,6,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @dapstats: For immediate distribution to the $TSLA BOD, CEO, C-suite, all Tesla employees, and all Alameda government officials:",0,0,3/10/2009 15:50,Long Hill New Jersey,Father of three live in Morris County New Jersey and work in Midtown Manhattan. opinions are my own not investment advice,1476,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"It's heartening to know that heartless bosses never change! WaPo: The #SanFrancisco Bay Area ordered millions to s https://t.co/5EYyHsqMm7""",0,0,6/2/2009 15:52,"Potomac, MD",Martin Berman-Gorvine is the author of the horror novel All Souls Day and six other speculative fiction novels.,267,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @NewElectricIRL: Spinning the #teslamodel3 front drive unit with a 100 Toyota Prius inverter 

Once fully characterised an #opensource",0,0,12/15/2011 0:19,NULL,"New's, Information & Opinion / Interactive On Surging Global #ElectricFueledVehicle, #RenewableEnergy, #EnergyStorage, #Sustainability, #AI & #IoT Industry's",6231,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"RT @CakeorDeathC29: @Marfoogle THE FIAT CURRENCY AND GO TO GOLD BACKED CURRENCY. GLOBAL CURRENCY RESET, THEN ACTIVATE NESARA/GESARA LAW WHI",0,0,9/23/2014 2:00,"Jonesboro, Arkansas","Trump Supporter, Realtor, NRA member, MAGA! Trump is MY PRESIDENT  Married 31 yrs 2 wonderful kids: followed by great patriots ",8299,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:14,"@Tesla @elonmusk 
They are keeping the WallStreet &amp; Banks open but Tesla, Bars &amp; Restaurants have to be closed . Th https://t.co/WMWclEftCu",0,0,2/17/2015 20:51,The Earth,"Frugal, Foodie, Humanist, Compassionate, Progressive, Pragmatist, Conservationist, Global Citizen, Logical ., Dreamer , Realist .",116,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,@slashdot Tesla is so badly managed that they can't shut down without going bankrupt.,0,0,8/8/2012 20:22,NULL,NULL,80,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"@CGrantWSJ @Tesla becomes the only North American automaker to remain open. Proves where is loyalty lies, himself.",0,0,12/3/2013 16:26,United States,"Husband, Father, Son of a Farmer, Engineer, Business Owner, Farmland Owner, World Traveler, Guitar Player, Water Skier, Cancer Survivor. Luckiest man alive.",419,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,@AdamBScott1979 @YoloCapMgmt His ideas were boundless: He recommended Elon Musk convert Teslas car-making factori https://t.co/9xFOz7VUcr,0,1,3/16/2014 18:44,"Coral Gables, FL",NULL,2267,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @erikkuna: I see what you did @elonmusk! The design for the @Tesla logo was inspired by a @SpaceX Falcon 9 transonic vapor cloud. 

:@e",0,0,9/13/2018 11:22,World,"Spacex, Tesla, Climate Change",371,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @MisterAntiBully: At the rate Tesla is bleeding out in a month I'll be able to buy shares for a penny. https://t.co/kD6VV23CFN,1,1,4/24/2016 20:52,"Albion, NY",SJW crusading against Feminazis! Fitness interested. Chubby/Trans attracted male. Factory worker. Founded: The Gay Muslims for Christ Complain: @steve_shives,397,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @edbott: Maybe Elon Musk could exercise his brain power to help temporarily transform Tesla factories so they produce the stuff we reall,0,0,9/25/2008 18:05,"Malvern, Pennsylvania, USA","Native New Orleanian, Data Professional, Lover of food and wine, cyclist. Microsoft Data Platform MVP. Column @redmondmag Works at @dcacco",3080,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"@elonmusk send me $10,000 bas!!",0,0,2/23/2014 6:35,Home,"#Repeal162 Feminist
I own 1 goat 
She/they",706,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,@SeattleSoaker We all are! Tesla 40% and Bitcoin 50%  both way down. Anyone not buying is stupid or doesnt have mo https://t.co/AMZk5YMaRt,0,1,2/2/2011 0:35,"Chi-DMT, SanFran21, MKUltra23","Black Cube Saturn Arts, Purple Wizard

http://LaRivaPeltier2020.org 
#SocialismAndLiberation
#EatTheRich

See pinned for issues!  #JessieVentura #SaturnLovesYou",1512,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,3/1/2012 3:36,Cote de Irony,"Cte d'Irony 
all i know is how to be Muslim, eat Hot Chip, and vote Bernie Sanders",106,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @JodiHernandezTV: #BREAKING Alameda Co says @Tesla has told the County theyve reduced their workforce from 10-thousand to 2500. https:/,0,0,4/14/2009 16:30,Somewhere in the universe,"A new life awaits you in off-world colonies!

(Opinions are my own and not the views of any other orgs, e.g., employers and governments; Btw, RT  endorsement)",1690,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @eshow1969: @CGrantWSJ @Tesla becomes the only North American automaker to remain open. Proves where is loyalty lies, himself.",0,0,9/11/2014 14:34,"New York, NY",#NAME?,21887,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @JodiHernandezTV: #BREAKING Alameda Co says @Tesla has told the County theyve reduced their workforce from 10-thousand to 2500. https:/,0,0,11/28/2015 17:56,NULL,NULL,142,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,So I've just bought a TRASHED Tesla CyberTruck... Restoration soon?,0,0,11/25/2019 19:36,NULL,I'm a bot which generates random @chihirokasa parody tweets (or at least tries to...).,1,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @fly4dat: * ATTORNEYS FOR CALIFORNIA'S ALAMEDA COUNTY AND CITY OF FREMONT DISCUSS HOW TO RESPOND TO TESLA FACTORY OPERATING DESPITE LOCK,0,0,2/12/2020 6:04,NULL,"Mostly here for the News, Options, and Stocks.",32,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,12/5/2016 7:35,World Citizen,"tRump gives hope to the white people who have failed to make it in America. They think hes going to solve all their problems. Screw JC, hes their savior now.",2542,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,Lets go New York!!! #shelteringinplace @NYCMayor @NYGovCuomo,0,0,10/19/2009 4:26,USA,NULL,85,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @ValaAfshar: This is what @Tesla Autopilot sees using neural networks that take 70,000 GPU hours to train and output 1,000 tensors (pred",0,0,6/23/2009 18:56,Texas,"uprocessor design, percussionist,   husband, father, brother, son",52,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @thirdrowtesla: Teslas Fremont factory will reduce its workforce from 10,000 to 2,500 workers, according to a spokesperson with the Ala",0,0,6/21/2019 14:23,The melting ice caps.,"Only bears can prevent shortist fires. Saving the world, one pair of $TSLA shorts at a time. | #TSLAQQ",1511,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @rtyson82: workers need to shut this shit down *immediately* and go on strike,0,1,4/7/2018 12:07,NULL," a nonbinary chubby thembo cook 
 (she/they)
 pfp credit: @jotaros_hathair
 background credit: @lorhsdraws",314,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @TESLAcharts: He is going to keep all 10,000 there until March 31. Just watch. How do I know this? Because there's no date, and Elon doe",0,0,1/25/2009 6:04,NULL,MARKET HELD HOSTAGE: Extreme Fear. Costco almost out of toilet paper. The VIX hanging around in the 70s.,1044,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,7/30/2009 21:17,Mother Earth,Reporting Live from The Bubble! Imagine. History. Humanity. @ATLUTD @AFCAjax @ManUtd. RTs not necessarily endorsements.,192,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @LTrotsky21: Capitalists want your work to be your life. And also, your death.",0,0,7/5/2016 22:39,NULL,NULL,43,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,10/8/2013 23:52,NULL,NULL,289,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,12/15/2017 22:31,", ",i have stepped on the gas pedal of life and placed a cinder block on the pedal,31,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @JodiHernandezTV: #BREAKING Alameda Co says @Tesla has told the County theyve reduced their workforce from 10-thousand to 2500. https:/,0,0,4/25/2012 2:58,"Miami, FL",Here to create,689,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @washingtonpost: The San Francisco bay area ordered millions to shelter in place.

Elon Musk had Tesla employees report to work anyway.",0,0,3/21/2009 1:52,"Ohio, USA","The greatness of a nation and its moral progress can be judged by the way its animals are treated.""  Mahatma Gandhi",,,,,,,
"  """,482,NULL,NULL,0,0,,,,,,,,,
1.24039E+18,3/18/2020 21:15,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,3/11/2009 18:29,"Austin, TX", She/Her,137,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @ghost_scot: Phil @Lebeaucarnews reports he has reached out to @Tesla to inquire why their Fremont factory is still open. We will give""",0,1,1/25/2009 6:04,NULL,MARKET HELD HOSTAGE: Extreme Fear. Costco almost out of toilet paper. The VIX hanging around in the 70s.,1044,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"@of_midtown @ACSOSheriffs @Tesla @NewYork_SEC So if you are not a koolaid"" drinking ""bull"" and actually care about https://t.co/GsF8kMVd0b""",0,0,3/17/2020 21:15,NULL,Stop discrimination against disabled citizens in the work place! You can do this by filing complaints when not in complete accordance of the law to protect you.,0,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,9/24/2010 15:46,Canada,I figure you can bite one person without it becoming your thing.,59,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @laurahelmuth: Despite a shelter-in-place order for the San Francisco Bay area, Elon Musk and other Tesla workers continued to go to wor",0,0,5/12/2015 11:45,"Riviera Beach, FL",#MTB #WindSurfer #BLM #UrbanGardener #Programmer #FOSS #Writer #Musician #USAFVet #Green #FF (no DM pls),9530,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,youre telling me this billionaire cant afford to close down his factory and pay all his workers during quarantine https://t.co/dOWll3V4r0,0,0,8/11/2014 8:09,she/her,dia 6 de coronentena,276,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"@scidood @Stevebility @Tesla Agreed! When I mentioned learning curve, I meant customer service portion of it. Till https://t.co/zn0FNumGRh",0,0,9/19/2017 16:47,NULL,NULL,1,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,@Tesla @elonmusk you guys have GOT to start taking care of your employees. They shouldnt have to go to work &amp; risk https://t.co/GPHMmHBZ09,0,0,10/8/2012 18:15,NULL,"it's not where you come from, but what you grow into",206,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:15,"RT @p_ferragu: As many asked: if Fremont closes #Tesla could burn $1.5bn in working capital in the first 3 months, and burn $600m per quart",0,0,1/31/2015 20:53,NULL,Life is about the means. Load can be heavy but supporting each other we can lift it up. Believe in electric transport & solar energy generation and storage,72,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"RT @WIRED: Elon Muskkept Tesla's Fremont factory running through the first day of the Bay Area's stay-at-home mandate, apparently concludi",0,0,9/16/2010 17:26,Palo Alto,Tech Reporter from Tencent based in Silicon Valley,227,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @eddaelizabeth_: i dont know who needs to hear this but david dobrik is not giving u a tesla,0,0,1/1/2020 14:20,Antarctica,"2nd year psychology student, so Ill get in your head before giving you head",47,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"RT @4everNeverTrump: Last night, the county sheriff forced Tesla to close its Fremont factory, deeming it not essential""...",,,,,,,,,,,,
,,,,,,,,,,,,,,
Otherwise," El""",0,0,2/11/2014 5:24,NULL,NULL,71,NULL,NULL,0,0,,,
1.24039E+18,3/18/2020 21:16,So about that @Foxconn_PR robotics assembly @elonmusk https://t.co/XRSjAlIJRI,0,0,10/28/2012 3:44,permabanned,profile pic by @rosuuri,337,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,@HaydonTDG_ imagine,0,0,8/26/2019 9:24,NULL,NULL,9,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @mistermegative: What if Tony Stark was a fucking idiot?,-1,1,6/26/2017 2:33,NULL,me va mal pero le pongo onda,67,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @QTRResearch: ATTORNEYS FOR CALIFORNIA'S ALAMEDA COUNTY AND CITY OF FREMONT DISCUSS HOW TO RESPOND TO TESLA FACTORY OPERATING DESPITE LO,0,0,11/15/2011 19:33,Canada,A limericking smart ass am I - Whatever you sell I won't buy - My wits are my tools - To vanquish the fools - Who profit themselves through a lie,8218,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @ElonMuskNewsOrg: Tesla Fremont factory is still operating despite Sheriffs order  https://t.co/6GKB8Pcnm3,0,0,4/1/2012 22:21,"East Bay Area, Northern CA",Clean Cities has been reducing petroleum consumption by deploying alternative fuel and advanced technology clean air vehicles since 1993.,1236,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,Leave Tesla alone!,0,0,3/12/2019 5:14,NULL,Tesla Fan,521,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"RT @RMac18: Tesla's Fremont factory will stay open but will reduce its workforce from 10,000 to 2,500 workers according to the Alameda Coun",0,1,1/23/2020 2:09,NULL,#Anon #Anonymous #AnonFam #AlphabetSec #OpCatalonia #OpYemen 14th Account ,163,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @thirdrowtesla: The silencing of Tesla supporters has been timed to maximize panic and misinformation @twitter @twittersupport @TwitterS,0,0,12/11/2013 17:19,NULL,"WVU mechanical and Aerospace Engineering, Formula SAE, Junior",326,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @chadloder: Nationalize Tesla and convert them to a ventilator factory for the rest of the year.,0,0,9/10/2013 22:48,eje,Artist? 21 :3,217,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,Tesla needs to shut down n stop spreading this damn virus,0,0,8/21/2010 16:54,South Hayward ,peruana,342,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"21:16  #NowPlaying Signs (Live At Abbey Road Studios, 6/12/19) - #Tesla https://t.co/bRTXj3pUWx",0,1,10/12/2014 23:56,"Eagle Pass,TX","tune in: http://Jrocksmetalzone.com

#onlineradio
#Rockradio #ThatMetalInterviewPodcast
http://Instagram.com/jrocksmetalzone
http://facebook.com/jrocksmetalzone",1272,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,Coronavirus will kill thousands. Capitalism will kill us all. https://t.co/Rh6CnxjdGQ,0,0,1/30/2011 5:46,They/them and he/him are both OK.,"Named one of world's top 10 tweeters on sexuality and development by the Guardian, 2014. Never lost a game of Trivial Pursuit. Founder, HRW LGBT Rights Program.",3166,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,RT @ElonMuskNewsOrg: Tesla under pressure as County Sheriff defines factory as non essential business amid C-19 outbreak  https://t.co/hW,0,0,4/1/2012 22:21,"East Bay Area, Northern CA",Clean Cities has been reducing petroleum consumption by deploying alternative fuel and advanced technology clean air vehicles since 1993.,1238,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"RT @slpng_giants: Fingers crossed, but we may be reaching that time when we stop fetishizing tech billionaire founders and start realizing",0,0,10/17/2017 4:58,United States,"Vet, ally. People say I'm a comedian, but I'd take that with a grain of salt if I were you.  Uses WAY too many commas. She/her. ",2337,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"RT @Street_Insider: Tesla $TSLA Preparing to Reduce Staff by 75% at California Plant - Bloomberg, Citing County Spokesman",0,0,8/9/2016 20:05,"New York, USA",Earn money while sleeping. Learn the stragies to get #rich and retire early as a #Millionaire. DM us or sign up to our newsletter. IG: @htba_Millionaire,1410,NULL,NULL,0,0,,
1.24039E+18,3/18/2020 21:16,"RT @OakMorr: Alameda County Sheriff's Sgt. Ray Kelly says Tesla must comply with the order"" to shut down factory of 15","000 workers during""",0,0,10/7/2012 20:48,NULL,"Rationalist, pragmatist, free thinker, person of faith. Gold star auntie. Independent voter.      In the beginning God dropped a beat #BlackLivesMatter",2748,NULL,NULL,0,0,
